DELIVERY_NAME,DELIVERY_RATING,MARKET_NUMBER,MARKET_NAME,TIMEZONE,DASHER,IS_FIRST_DELIVERY,VEHICLE,CREATED_AT,QUOTED_DELIVERY_TIME,ESTIMATED_DELIVERY_TIME,ASAP,FRAUDULENT,ACTUAL_PICKUP_TIME,ACTUAL_DELIVERY_TIME,DASHER_ASSIGNED_TIME,MANUALLY_ASSIGNED,DASHER_CONFIRMED_TIME,DASHER_AT_STORE_TIME,CANCELLED_AT,ACTIVE_DATE,COMPOSITE_SCORE,SUBTOTAL,CONFIRM_TO_DELIVER_DURATION,DASHER_TO_RESTAURANT_DURATION,DASHER_WAIT_DURATION,RESTAURANT_TO_CUSTOMER_DURATION,WAS_BATCHED,TOTAL_ITEM_COUNT,DASHER_TO_STORE_TIME_CATEGORY,ACTUAL_PICKUP_TIME_GALAXY_A,ACTUAL_DELIVERY_TIME_GALAXY_A,DASHER_ASSIGNED_TIME_GALAXY_A,DASHER_AT_STORE_TIME_GALAXY_A,COMPOSITE_STAR_RATING,NUM_FIVE_STARS,NUM_DELIVERIES,NUM_ON_TIME_DELIVERIES
752,5,4050,Doorlanta,Galaxy A,Matt,0,car,2055-06-06T17:49:11.092454Z,2055-06-06T18:39:59.194Z,2055-06-06T18:31:41.194Z,1,0,2055-06-06T18:07:19.414716Z,2055-06-06T18:21:29.151675Z,2055-06-06T17:49:47.36903Z,0,2055-06-06T17:49:58.728054Z,,,6/6/2055,4.3,2000,1891,,,850,0,2,,2055-06-06T14:07:19.414716Z,2055-06-06T14:21:29.151675Z,2055-06-06T13:49:47.36903Z,,4.22,1551,4625,
1245,,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-11T15:31:33.730283Z,2055-06-11T16:19:19.781Z,2055-06-11T16:00:26.781Z,1,0,2055-06-11T15:53:15.255013Z,2055-06-11T16:00:27.133791Z,2055-06-11T15:39:34.346896Z,0,2055-06-11T15:39:46.897642Z,2055-06-11T15:44:56.2778Z,,6/11/2055,4.5,2000,1241,310,499,432,0,2,on time,2055-06-11T11:53:15.255013Z,2055-06-11T12:00:27.133791Z,2055-06-11T11:39:34.346896Z,2055-06-11T11:44:56.2778Z,4.58,254,788,9
188,,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-02T22:30:32.944453Z,2055-06-02T23:28:58.008Z,2055-06-02T23:10:05.008Z,1,0,2055-06-02T22:55:08.775733Z,2055-06-02T23:22:04.964569Z,2055-06-02T22:30:47.501737Z,0,2055-06-02T22:31:05.721608Z,2055-06-02T22:40:00.87492Z,,6/2/2055,4.4,2000,3059,535,908,1616,0,2,early,2055-06-02T18:55:08.775733Z,2055-06-02T19:22:04.964569Z,2055-06-02T18:30:47.501737Z,2055-06-02T18:40:00.87492Z,4.62,259,604,21
220,,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-03T00:09:27.82767Z,2055-06-03T01:04:27.905Z,2055-06-03T00:43:02.905Z,1,0,2055-06-03T00:31:30.29416Z,2055-06-03T00:40:57.824401Z,2055-06-03T00:15:27.392936Z,0,2055-06-03T00:15:46.209911Z,2055-06-03T00:26:09.370408Z,,6/2/2055,4.3,2000,1511,623,321,567,0,2,late,2055-06-02T20:31:30.29416Z,2055-06-02T20:40:57.824401Z,2055-06-02T20:15:27.392936Z,2055-06-02T20:26:09.370408Z,4.62,259,604,21
615,5,4001,Dashattan,Galaxy A,KC,0,car,2055-06-05T20:46:24.472121Z,2055-06-05T21:23:28.528Z,2055-06-05T21:19:35.528Z,1,0,2055-06-05T20:59:02.716967Z,2055-06-05T21:13:39.090779Z,2055-06-05T20:46:34.44873Z,0,2055-06-05T20:46:44.946069Z,2055-06-05T20:50:30.526274Z,,6/5/2055,4.4,2000,1615,226,512,877,0,16,on time,2055-06-05T16:59:02.716967Z,2055-06-05T17:13:39.090779Z,2055-06-05T16:46:34.44873Z,2055-06-05T16:50:30.526274Z,4.54,2229,6580,
709,,4050,Doorlanta,Galaxy A,Cate,0,car,2055-06-06T00:49:50.419124Z,2055-06-06T01:49:11.503Z,2055-06-06T01:32:17.503Z,1,0,2055-06-06T01:11:09.473117Z,2055-06-06T01:26:36.561692Z,2055-06-06T00:54:47.602246Z,0,2055-06-06T00:54:50.666531Z,,,6/5/2055,4.6,2000,1906,,,927,0,2,,2055-06-05T21:11:09.473117Z,2055-06-05T21:26:36.561692Z,2055-06-05T20:54:47.602246Z,,4.49,2315,7039,763
576,,4050,Doorlanta,Galaxy A,Cate,0,car,2055-06-05T17:27:25.602114Z,2055-06-05T18:34:39.666Z,2055-06-05T18:11:21.666Z,1,0,2055-06-05T17:54:58.8838Z,2055-06-05T18:26:59.965306Z,2055-06-05T17:36:47.412583Z,0,2055-06-05T17:36:57.600559Z,2055-06-05T17:50:38.681361Z,,6/5/2055,4.6,2000,3002,821,260,1921,1,3,,2055-06-05T13:54:58.8838Z,2055-06-05T14:26:59.965306Z,2055-06-05T13:36:47.412583Z,2055-06-05T13:50:38.681361Z,4.49,2315,7039,763
1359,,4001,Dashattan,Galaxy A,Awstin,0,bicycle,2055-06-12T00:26:21.581549Z,2055-06-12T01:28:01.638Z,2055-06-12T01:07:54.638Z,1,0,2055-06-12T01:32:10.046775Z,2055-06-12T01:35:54.61142Z,2055-06-12T01:03:14.333543Z,0,2055-06-12T01:03:19.432661Z,,,6/11/2055,4.3,2000,1955,,,224,0,3,,2055-06-11T21:32:10.046775Z,2055-06-11T21:35:54.61142Z,2055-06-11T21:03:14.333543Z,,4.5,394,1403,
409,2,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-04T15:54:59.304981Z,2055-06-04T16:44:59.388Z,2055-06-04T16:33:42.388Z,1,0,2055-06-04T16:04:07.912242Z,2055-06-04T16:20:59.806829Z,2055-06-04T15:55:07.279625Z,0,2055-06-04T15:55:23.771703Z,2055-06-04T15:59:32.59719Z,,6/4/2055,4.5,2000,1536,249,275,1012,0,2,early,2055-06-04T12:04:07.912242Z,2055-06-04T12:20:59.806829Z,2055-06-04T11:55:07.279625Z,2055-06-04T11:59:32.59719Z,4.62,259,604,21
523,5,4050,Doorlanta,Galaxy A,Matthew,0,car,2055-06-05T01:12:24.038708Z,2055-06-05T02:34:37.101Z,2055-06-05T02:06:24.101Z,1,0,2055-06-05T01:42:56.892765Z,2055-06-05T01:48:02.645645Z,2055-06-05T01:17:07.425375Z,0,2055-06-05T01:17:16.436942Z,2055-06-05T01:40:05.931321Z,,6/4/2055,4.6,2000,1846,1369,171,306,0,1,late,2055-06-04T21:42:56.892765Z,2055-06-04T21:48:02.645645Z,2055-06-04T21:17:07.425375Z,2055-06-04T21:40:05.931321Z,4.411111111,68,223,118
655,5,4001,Dashattan,Galaxy A,Samm,0,car,2055-06-05T22:37:56.744647Z,2055-06-05T23:20:05.803Z,2055-06-05T23:14:58.803Z,1,0,2055-06-05T23:23:01.638715Z,2055-06-05T23:34:19.680916Z,2055-06-05T22:56:18.12729Z,0,2055-06-05T22:56:28.959927Z,2055-06-05T23:10:52.309151Z,,6/5/2055,3.733331346,2000,2271,864,729,678,0,3,on time,2055-06-05T19:23:01.638715Z,2055-06-05T19:34:19.680916Z,2055-06-05T18:56:18.12729Z,2055-06-05T19:10:52.309151Z,4.03,505,1721,457
861,,4050,Doorlanta,Galaxy A,Eliot,0,car,2055-06-07T18:31:15.32354Z,2055-06-07T19:26:15.418Z,2055-06-07T18:57:32.418Z,1,0,2055-06-07T18:50:46.702154Z,2055-06-07T18:57:42.645294Z,2055-06-07T18:31:27.474074Z,0,2055-06-07T18:31:38.228391Z,2055-06-07T18:45:16.748327Z,,6/7/2055,4.6,2000,1564,818,330,416,0,2,on time,2055-06-07T14:50:46.702154Z,2055-06-07T14:57:42.645294Z,2055-06-07T14:31:27.474074Z,2055-06-07T14:45:16.748327Z,4.571428571,77,206,11
433,,4050,Doorlanta,Galaxy A,Abhai,0,car,2055-06-04T19:21:16.433061Z,2055-06-04T20:46:20.505Z,2055-06-04T20:23:07.505Z,1,0,2055-06-04T20:00:32.32477Z,2055-06-04T20:11:35.375501Z,2055-06-04T19:47:07.246635Z,0,2055-06-04T19:47:11.96779Z,2055-06-04T19:58:30.730928Z,,6/4/2055,4.5,2000,1464,679,122,663,0,1,late,2055-06-04T16:00:32.32477Z,2055-06-04T16:11:35.375501Z,2055-06-04T15:47:07.246635Z,2055-06-04T15:58:30.730928Z,4.56,344,947,22
724,5,4050,Doorlanta,Galaxy A,Hersh,0,car,2055-06-06T14:05:43.170736Z,2055-06-06T15:00:43.332Z,2055-06-06T14:37:56.332Z,1,0,2055-06-06T14:24:24.38037Z,2055-06-06T14:35:09.870947Z,2055-06-06T14:05:47.297254Z,0,2055-06-06T14:06:02.587923Z,2055-06-06T14:12:19.324617Z,,6/6/2055,4.6,2000,1747,377,725,645,0,4,early,2055-06-06T10:24:24.38037Z,2055-06-06T10:35:09.870947Z,2055-06-06T10:05:47.297254Z,2055-06-06T10:12:19.324617Z,4.7,212,624,347
279,,4001,Dashattan,Galaxy A,Sean,0,bicycle,2055-06-03T15:57:39.329746Z,2055-06-03T16:48:27.381Z,2055-06-03T16:28:48.381Z,1,0,2055-06-03T16:06:20.053429Z,2055-06-03T16:24:05.16074Z,2055-06-03T15:57:54.08994Z,0,2055-06-03T15:59:01.234217Z,2055-06-03T15:58:46.919791Z,,6/3/2055,3.49339893,2000,1504,,454,1065,1,1,,2055-06-03T12:06:20.053429Z,2055-06-03T12:24:05.16074Z,2055-06-03T11:57:54.08994Z,2055-06-03T11:58:46.919791Z,4.52,183,522,
335,,4001,Dashattan,Galaxy A,Bunje,0,bicycle,2055-06-03T21:23:16.23345Z,2055-06-03T22:04:19.305Z,2055-06-03T21:55:26.305Z,1,0,2055-06-03T21:46:19.590337Z,2055-06-03T22:05:15.69864Z,2055-06-03T21:29:34.214853Z,0,2055-06-03T21:29:44.676856Z,2055-06-03T21:34:43.216705Z,,6/3/2055,4.190212638,2000,2131,299,696,1136,0,1,early,2055-06-03T17:46:19.590337Z,2055-06-03T18:05:15.69864Z,2055-06-03T17:29:34.214853Z,2055-06-03T17:34:43.216705Z,4.7,443,1579,
1286,5,4001,Dashattan,Galaxy A,J,0,bicycle,2055-06-11T19:23:34.851796Z,2055-06-11T20:15:00.94Z,2055-06-11T19:54:53.94Z,1,0,2055-06-11T19:44:48.827677Z,2055-06-11T20:10:15.888021Z,2055-06-11T19:30:54.134211Z,0,2055-06-11T19:31:20.305705Z,2055-06-11T19:41:47.984916Z,,6/11/2055,3.49339893,2000,2335,627,181,1527,0,2,late,2055-06-11T15:44:48.827677Z,2055-06-11T16:10:15.888021Z,2055-06-11T15:30:54.134211Z,2055-06-11T15:41:47.984916Z,4.6,292,1027,26
101,,4050,Doorlanta,Galaxy A,Katelynn,0,car,2055-06-02T00:50:39.304415Z,2055-06-02T02:04:13.384Z,2055-06-02T01:44:34.384Z,1,0,2055-06-02T01:07:42.666102Z,2055-06-02T01:22:17.28611Z,2055-06-02T00:50:47.423919Z,0,2055-06-02T00:51:37.233052Z,2055-06-02T01:02:45.886775Z,,6/1/2055,4.7,2000,1840,668,297,875,0,2,early,2055-06-01T21:07:42.666102Z,2055-06-01T21:22:17.28611Z,2055-06-01T20:50:47.423919Z,2055-06-01T21:02:45.886775Z,4.7,1261,3264,232
256,,4050,Doorlanta,Galaxy A,Ash,0,car,2055-06-03T14:32:12.679461Z,2055-06-03T15:27:12.752Z,2055-06-03T15:05:07.752Z,1,0,2055-06-03T14:53:00.526621Z,2055-06-03T15:06:52.834886Z,2055-06-03T14:32:27.336124Z,0,2055-06-03T14:32:38.790867Z,2055-06-03T14:44:39.551675Z,,6/3/2055,4.6,2000,2054,721,501,832,0,3,on time,2055-06-03T10:53:00.526621Z,2055-06-03T11:06:52.834886Z,2055-06-03T10:32:27.336124Z,2055-06-03T10:44:39.551675Z,4.66,161,398,
294,,4050,Doorlanta,Galaxy A,Hanna,0,car,2055-06-03T17:17:07.176678Z,2055-06-03T18:07:00.2232Z,2055-06-03T17:53:00.2232Z,1,0,2055-06-03T17:48:31.143702Z,2055-06-03T17:57:16.517427Z,2055-06-03T17:17:27.288875Z,0,2055-06-03T17:17:56.351241Z,2055-06-03T17:44:59.646889Z,,6/3/2055,4.7,2000,2360,1623,212,525,1,4,,2055-06-03T13:48:31.143702Z,2055-06-03T13:57:16.517427Z,2055-06-03T13:17:27.288875Z,2055-06-03T13:44:59.646889Z,4.79,1007,2899,1301
434,,4050,Doorlanta,Galaxy A,Katelynn,0,car,2055-06-04T19:28:12.748688Z,2055-06-04T20:31:32.814Z,2055-06-04T20:08:14.814Z,1,0,2055-06-04T20:09:00.529929Z,2055-06-04T20:26:25.556502Z,2055-06-04T19:45:47.25693Z,0,2055-06-04T19:45:51.678132Z,2055-06-04T20:01:41.479862Z,,6/4/2055,4.8,1500,2434,950,439,1045,0,1,,2055-06-04T16:09:00.529929Z,2055-06-04T16:26:25.556502Z,2055-06-04T15:45:47.25693Z,2055-06-04T16:01:41.479862Z,4.7,1261,3264,232
306,5,4001,Dashattan,Galaxy A,Samm,0,car,2055-06-03T18:06:01.78891Z,2055-06-03T19:08:53.859Z,2055-06-03T18:46:59.859Z,1,0,2055-06-03T18:24:50.824461Z,2055-06-03T18:32:15.497536Z,2055-06-03T18:12:14.361053Z,0,2055-06-03T18:12:21.430208Z,2055-06-03T18:19:26.532231Z,,6/3/2055,4.5,1500,1194,425,324,445,1,2,,2055-06-03T14:24:50.824461Z,2055-06-03T14:32:15.497536Z,2055-06-03T14:12:14.361053Z,2055-06-03T14:19:26.532231Z,4.03,505,1721,457
738,,4050,Doorlanta,Galaxy A,Merissa,0,car,2055-06-06T16:31:43.65687Z,2055-06-06T17:16:43.742Z,2055-06-06T17:07:29.742Z,1,0,2055-06-06T16:52:56.985218Z,2055-06-06T17:11:00.13894Z,2055-06-06T16:31:47.279525Z,0,2055-06-06T16:31:56.859841Z,2055-06-06T16:46:56.772114Z,,6/6/2055,3.439246317,1500,2344,900,360,1084,0,1,late,2055-06-06T12:52:56.985218Z,2055-06-06T13:11:00.13894Z,2055-06-06T12:31:47.279525Z,2055-06-06T12:46:56.772114Z,4.58,679,2371,1830
1230,1,4001,Dashattan,Galaxy A,Awstin,0,bicycle,2055-06-11T03:05:28.561767Z,2055-06-11T04:25:15.631Z,2055-06-11T03:57:02.631Z,1,0,2055-06-11T04:03:01.413988Z,2055-06-11T04:18:07.996319Z,2055-06-11T03:30:14.16424Z,0,2055-06-11T03:30:48.294582Z,2055-06-11T04:00:27.635364Z,,6/11/2055,4.5,1500,2839,1779,154,906,0,1,late,2055-06-11T00:03:01.413988Z,2055-06-11T00:18:07.996319Z,2055-06-10T23:30:14.16424Z,2055-06-11T00:00:27.635364Z,4.5,394,1403,
1394,5,4001,Dashattan,Galaxy A,KC,0,car,2055-06-12T15:56:30.469119Z,2055-06-12T16:48:08.585Z,2055-06-12T16:29:15.585Z,1,0,2055-06-12T16:25:59.304222Z,2055-06-12T16:36:10.692298Z,2055-06-12T16:03:14.41371Z,0,2055-06-12T16:03:24.523099Z,2055-06-12T16:07:05.430224Z,,6/12/2055,4.5,1500,1966,221,1134,611,0,3,early,2055-06-12T12:25:59.304222Z,2055-06-12T12:36:10.692298Z,2055-06-12T12:03:14.41371Z,2055-06-12T12:07:05.430224Z,4.54,2229,6580,
530,,4050,Doorlanta,Galaxy A,Merissa,0,car,2055-06-05T01:36:15.780341Z,2055-06-05T02:26:21.869Z,2055-06-05T02:11:42.869Z,1,0,2055-06-05T02:12:59.683802Z,2055-06-05T02:37:50.8661Z,2055-06-05T01:47:07.293288Z,0,2055-06-05T01:47:12.146329Z,2055-06-05T02:11:58.20404Z,,6/4/2055,4.4,1500,3038,1486,61,1491,0,1,late,2055-06-04T22:12:59.683802Z,2055-06-04T22:37:50.8661Z,2055-06-04T21:47:07.293288Z,2055-06-04T22:11:58.20404Z,4.58,679,2371,1830
662,,4050,Doorlanta,Galaxy A,Joe,0,car,2055-06-05T23:01:38.766198Z,2055-06-06T00:05:55.845Z,2055-06-05T23:44:01.845Z,1,0,2055-06-05T23:57:31.812326Z,2055-06-05T23:57:38.572805Z,2055-06-05T23:06:07.853932Z,0,2055-06-05T23:06:14.950693Z,2055-06-05T23:39:12.252393Z,,6/5/2055,4.7,1500,3084,1978,1099,7,0,2,late,2055-06-05T19:57:31.812326Z,2055-06-05T19:57:38.572805Z,2055-06-05T19:06:07.853932Z,2055-06-05T19:39:12.252393Z,4.38,196,626,
1224,4,4001,Dashattan,Galaxy A,Mike,0,bicycle,2055-06-11T01:39:13.053511Z,2055-06-11T02:39:56.113Z,2055-06-11T02:18:02.113Z,1,0,2055-06-11T03:11:14.381763Z,2055-06-11T03:32:25.934524Z,2055-06-11T02:33:54.166135Z,0,2055-06-11T02:34:11.341799Z,,,6/10/2055,2.943033048,1500,3494,,,1271,0,1,,2055-06-10T23:11:14.381763Z,2055-06-10T23:32:25.934524Z,2055-06-10T22:33:54.166135Z,,4.63,242,736,
1541,,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-13T01:33:58.509172Z,2055-06-13T02:42:04.59Z,2055-06-13T02:18:46.59Z,1,0,2055-06-13T02:06:25.441866Z,2055-06-13T02:15:27.350299Z,2055-06-13T01:57:54.377416Z,0,2055-06-13T01:57:59.485048Z,,,6/12/2055,4.5,1500,1048,,,542,0,2,,2055-06-12T22:06:25.441866Z,2055-06-12T22:15:27.350299Z,2055-06-12T21:57:54.377416Z,,4.58,254,788,9
908,,4050,Doorlanta,Galaxy A,Joe,0,car,2055-06-08T01:00:46.047203Z,2055-06-08T01:57:52.103Z,2055-06-08T01:37:45.103Z,1,0,2055-06-08T01:50:38.100033Z,2055-06-08T01:57:58.972408Z,2055-06-08T01:01:07.299685Z,0,2055-06-08T01:01:13.026998Z,2055-06-08T01:19:37.442174Z,,6/7/2055,4.1,1500,3405,1104,1861,440,0,3,late,2055-06-07T21:50:38.100033Z,2055-06-07T21:57:58.972408Z,2055-06-07T21:01:07.299685Z,2055-06-07T21:19:37.442174Z,4.38,196,626,
906,,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-08T00:53:11.039089Z,2055-06-08T01:48:11.094Z,2055-06-08T01:18:10.094Z,1,0,2055-06-08T01:01:45.855797Z,2055-06-08T01:06:49.293062Z,2055-06-08T00:53:27.357026Z,0,2055-06-08T00:53:40.649339Z,,,6/7/2055,4.6,1500,789,,,304,0,5,,2055-06-07T21:01:45.855797Z,2055-06-07T21:06:49.293062Z,2055-06-07T20:53:27.357026Z,,4.62,259,604,21
457,5,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-04T22:05:11.382944Z,2055-06-04T22:57:08.455Z,2055-06-04T22:38:15.455Z,1,0,2055-06-04T22:29:04.007739Z,2055-06-04T22:38:55.789493Z,2055-06-04T22:11:14.692998Z,0,2055-06-04T22:11:26.42803Z,2055-06-04T22:29:02.104198Z,,6/4/2055,4.5,1500,1649,1056,2,591,0,3,on time,2055-06-04T18:29:04.007739Z,2055-06-04T18:38:55.789493Z,2055-06-04T18:11:14.692998Z,2055-06-04T18:29:02.104198Z,4.58,254,788,9
569,,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-05T16:57:16.408526Z,2055-06-05T17:54:27.477Z,2055-06-05T17:34:20.477Z,1,0,2055-06-05T17:30:56.924642Z,2055-06-05T17:43:52.373212Z,2055-06-05T17:19:55.341305Z,0,2055-06-05T17:20:12.712664Z,2055-06-05T17:29:45.389599Z,,6/5/2055,4.4,1500,1420,573,71,776,0,1,late,2055-06-05T13:30:56.924642Z,2055-06-05T13:43:52.373212Z,2055-06-05T13:19:55.341305Z,2055-06-05T13:29:45.389599Z,4.62,259,604,21
643,,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-05T22:15:11.150479Z,2055-06-05T23:18:18.217Z,2055-06-05T22:58:39.217Z,1,0,2055-06-05T23:42:35.32698Z,2055-06-05T23:47:12.19938Z,2055-06-05T22:19:15.967801Z,0,2055-06-05T22:19:20.826115Z,2055-06-05T23:42:24.336577Z,,6/5/2055,4.4,1500,5272,4984,11,277,1,1,,2055-06-05T19:42:35.32698Z,2055-06-05T19:47:12.19938Z,2055-06-05T18:19:15.967801Z,2055-06-05T19:42:24.336577Z,4.17,457,1599,
880,1,4050,Doorlanta,Galaxy A,Carol,0,car,2055-06-07T22:17:30.618251Z,2055-06-07T23:20:15.711Z,2055-06-07T23:06:22.711Z,1,0,2055-06-07T23:40:25.936182Z,2055-06-08T00:01:56.730891Z,2055-06-07T22:17:47.258699Z,0,2055-06-07T22:18:09.007528Z,2055-06-07T23:39:14.515013Z,,6/7/2055,4.8,1500,6227,4865,71,1291,0,1,late,2055-06-07T19:40:25.936182Z,2055-06-07T20:01:56.730891Z,2055-06-07T18:17:47.258699Z,2055-06-07T19:39:14.515013Z,4.452054795,59,171,52
1575,,4001,Dashattan,Galaxy A,Sean,0,bicycle,2055-06-13T16:33:07.37941Z,2055-06-13T17:24:26.441Z,2055-06-13T17:04:19.441Z,1,0,2055-06-13T16:45:39.420048Z,2055-06-13T16:52:44.408066Z,2055-06-13T16:33:14.075537Z,0,2055-06-13T16:33:42.715824Z,2055-06-13T16:38:16.828025Z,,6/13/2055,4.6,1500,1142,274,443,425,1,1,,2055-06-13T12:45:39.420048Z,2055-06-13T12:52:44.408066Z,2055-06-13T12:33:14.075537Z,2055-06-13T12:38:16.828025Z,4.52,183,522,
233,,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-03T00:55:36.83944Z,2055-06-03T01:42:46.897Z,2055-06-03T01:23:07.897Z,1,0,2055-06-03T01:28:10.049871Z,2055-06-03T01:36:42.752315Z,2055-06-03T01:01:54.875911Z,0,2055-06-03T01:02:01.507672Z,2055-06-03T01:25:18.595718Z,,6/2/2055,4.5,1500,2081,1397,172,512,0,2,on time,2055-06-02T21:28:10.049871Z,2055-06-02T21:36:42.752315Z,2055-06-02T21:01:54.875911Z,2055-06-02T21:25:18.595718Z,4.17,457,1599,
391,5,4050,Doorlanta,Galaxy A,Andy,0,car,2055-06-04T01:21:35.116607Z,2055-06-04T02:18:53.21Z,2055-06-04T02:00:00.21Z,1,0,2055-06-04T01:50:39.149124Z,2055-06-04T02:05:00.996048Z,2055-06-04T01:33:07.336214Z,0,2055-06-04T01:33:11.078277Z,2055-06-04T01:43:29.309963Z,,6/3/2055,4.3,1500,1909,618,430,861,0,2,on time,2055-06-03T21:50:39.149124Z,2055-06-03T22:05:00.996048Z,2055-06-03T21:33:07.336214Z,2055-06-03T21:43:29.309963Z,4.5,55,211,6
809,5,4001,Dashattan,Galaxy A,Rachael,0,bicycle,2055-06-07T00:34:29.550476Z,2055-06-07T01:53:12.611Z,2055-06-07T01:33:05.611Z,1,0,2055-06-07T01:13:50.909796Z,2055-06-07T01:50:25.956107Z,2055-06-07T00:34:35.092687Z,0,2055-06-07T00:35:21.091482Z,2055-06-07T00:53:04.267687Z,,6/6/2055,4.3,1500,4504,1063,1246,2195,0,2,early,2055-06-06T21:13:50.909796Z,2055-06-06T21:50:25.956107Z,2055-06-06T20:34:35.092687Z,2055-06-06T20:53:04.267687Z,4.47,78,278,26
1419,,4001,Dashattan,Galaxy A,KC,0,car,2055-06-12T17:52:42.912085Z,2055-06-12T18:47:32.965Z,2055-06-12T18:38:39.965Z,1,0,2055-06-12T18:24:22.370055Z,2055-06-12T18:37:52.951179Z,2055-06-12T17:57:14.441497Z,0,2055-06-12T17:57:32.941183Z,,,6/12/2055,4.3,1500,2420,,,810,0,3,early,2055-06-12T14:24:22.370055Z,2055-06-12T14:37:52.951179Z,2055-06-12T13:57:14.441497Z,,4.54,2229,6580,
686,,4050,Doorlanta,Galaxy A,Cate,0,car,2055-06-05T23:45:42.99689Z,2055-06-06T01:14:51.068Z,2055-06-06T00:51:33.068Z,1,0,2055-06-06T00:38:19.734113Z,2055-06-06T00:48:45.745753Z,2055-06-05T23:55:07.665518Z,0,2055-06-05T23:55:11.060043Z,2055-06-06T00:04:14.786684Z,,6/5/2055,4.6,1500,3214,543,2045,626,1,3,,2055-06-05T20:38:19.734113Z,2055-06-05T20:48:45.745753Z,2055-06-05T19:55:07.665518Z,2055-06-05T20:04:14.786684Z,4.49,2315,7039,763
1075,,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-09T22:58:56.253475Z,2055-06-09T23:46:36.321Z,2055-06-09T23:42:43.321Z,1,0,2055-06-09T23:41:02.044004Z,2055-06-10T00:23:47.77575Z,2055-06-09T22:59:14.114474Z,0,2055-06-09T22:59:37.202782Z,2055-06-09T23:36:24.536014Z,,6/9/2055,2.856812235,1500,5050,2207,278,2565,1,3,,2055-06-09T19:41:02.044004Z,2055-06-09T20:23:47.77575Z,2055-06-09T18:59:14.114474Z,2055-06-09T19:36:24.536014Z,4.17,457,1599,
499,,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-04T23:57:45.591225Z,2055-06-05T00:47:45.656Z,2055-06-05T00:27:38.656Z,1,0,2055-06-05T00:18:34.071525Z,2055-06-05T00:28:26.427863Z,2055-06-05T00:02:15.312321Z,0,2055-06-05T00:02:20.371559Z,2055-06-05T00:12:25.024029Z,,6/4/2055,4.6,1500,1566,605,369,592,0,2,on time,2055-06-04T20:18:34.071525Z,2055-06-04T20:28:26.427863Z,2055-06-04T20:02:15.312321Z,2055-06-04T20:12:25.024029Z,4.58,254,788,9
588,,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-05T18:31:56.645814Z,2055-06-05T19:29:07.73Z,2055-06-05T19:05:49.73Z,1,0,2055-06-05T18:54:10.765613Z,2055-06-05T19:06:39.859257Z,2055-06-05T18:41:07.531702Z,0,2055-06-05T18:41:23.750057Z,2055-06-05T18:58:18.311582Z,,6/5/2055,4.5,1500,1516,1015,,749,1,1,,2055-06-05T14:54:10.765613Z,2055-06-05T15:06:39.859257Z,2055-06-05T14:41:07.531702Z,2055-06-05T14:58:18.311582Z,4.62,259,604,21
568,,4050,Doorlanta,Galaxy A,Ajay,0,car,2055-06-05T16:45:32.237169Z,2055-06-05T17:40:32.323Z,2055-06-05T17:16:43.323Z,1,0,2055-06-05T17:24:09.103853Z,2055-06-05T17:34:07.888132Z,2055-06-05T17:07:07.441017Z,0,2055-06-05T17:07:11.110513Z,2055-06-05T17:20:03.763516Z,,6/5/2055,4.6,1500,1616,772,246,598,0,2,late,2055-06-05T13:24:09.103853Z,2055-06-05T13:34:07.888132Z,2055-06-05T13:07:07.441017Z,2055-06-05T13:20:03.763516Z,4.57,234,726,99
1339,1,4001,Dashattan,Galaxy A,KC,0,car,2055-06-11T23:15:38.596112Z,2055-06-12T00:07:51.648Z,2055-06-11T23:47:44.648Z,1,0,2055-06-11T23:41:41.150079Z,2055-06-11T23:56:07.826347Z,2055-06-11T23:22:14.666551Z,0,2055-06-11T23:22:31.669049Z,2055-06-11T23:31:26.960699Z,,6/11/2055,4,1500,2055,535,615,866,0,3,late,2055-06-11T19:41:41.150079Z,2055-06-11T19:56:07.826347Z,2055-06-11T19:22:14.666551Z,2055-06-11T19:31:26.960699Z,4.54,2229,6580,
421,5,4050,Doorlanta,Galaxy A,Cate,0,car,2055-06-04T17:20:20.633028Z,2055-06-04T19:30:00Z,2055-06-04T19:30:00Z,0,0,2055-06-04T18:56:50.665248Z,2055-06-04T19:15:33.304812Z,2055-06-04T18:30:07.297256Z,0,2055-06-04T18:30:16.350942Z,2055-06-04T18:45:16.829783Z,,6/4/2055,3.501498169,1500,2717,900,694,1123,0,2,late,2055-06-04T14:56:50.665248Z,2055-06-04T15:15:33.304812Z,2055-06-04T14:30:07.297256Z,2055-06-04T14:45:16.829783Z,4.49,2315,7039,763
